	tweet	class	prediction
17192	"RT @OnDave_: ""@WhereYoHussleAt: @CiddyP_60 ion like him he annoying &#128514; I thincc he knows I don't too""

That nigga a supa fag on Dave"	1	0
12933	Lol they tricking niccas left n right	1	0
203	"""@Nicholas_ted33: Kobe stay talking trash. But let's not forget http://t.co/VH4tnEkvTP"" @J_Austin12 I meant to do this one. Smh."	1	2
4829	@SheanXIV &#128514; yea ion do Brussel sprouts .. I barely do cordon Bleu but I wanted to try something dif .. I get tired of nigger foods	1	0
3199	@EmmaLouisaSuttl @timmyn90 Anyone bring in a monkey.	2	0
13922	Old hoe lol @TheShugAvery RT @moyizzy: My juice is gone, I'm just an old bitty now	1	0
24097	basement diving mook bastards	1	0
24528	iMessage so trash	2	0
20092	RT @mediacrooks: I believe the time for uncouth/uncivilised people to be sentenced to death for racial slurs/attacks against NE citizens...	1	0
19945	RT @lexipost30: love birds.	2	1
8995	Disgusting &#8220;@ToneDaGawd: GTFOHHHHH RT &#8220;@hiitaylorblake: Mom just bought me a pet nigger &#128525; http://t.co/xEJ8Yv16MN&#8221;&#8221;	1	0
7676	A pharaohs nd his angry bird http://t.co/jMC2eR32Ka	2	1
5346	@YFN_NESHA all the great QB's fold under pressure gshit if u blitz Peyton ass he gon gook out	1	0
14150	Person: My new years resolution is to not be a jackass to everyone. Me: Yeah, and I'm going to buy a PS3. I'm not retarded.	1	0
8088	Aye it's a lot of niggas out here that can't fuck a bad bitch unless they get her drunk smh #Preach	1	0
9880	Haha Tanaka went Yankee. So sorry Bums!	1	0
11412	I would commit the rest of my gay life to being a complete 100% submissive bottom if I could be Zac Efron's bitch. #NoShame #gayboyproblems	1	0
14201	Playing with my money is like playing with my emotions niggas don't believe I guess we going to find out then hoe ass niggas	1	0
15967	RT @If_ItAint_B: Miami isn't a good city at all...don't believe the shit you see on TV that city is trash.	1	0
19355	"RT @duttyOGshake: ""pussy ass nigga"" http://t.co/G0KL3ZbTAo"	1	0
13557	Never lettin dat nigguh used twitter in my phone again	1	0
3340	"@GiftedHussle94 @DallyJackson @TreFreedawg ""babe it's the thought that counts""..""bitch you a thot"""	1	0
10603	I get a 50 pound bag of dawg for the mutts	2	0
16030	RT @ItsDomanic_: @fabbymichelle @BrianLovesAss_ alright i'll meet you there &#128076; and im not a fag , in fact Brian don't give her shit	1	0
7123	@rickerozeaye you see me texting you bitch	1	0
23172	When did it become cool to ne stupid? This teabagger debate is slim on facts at best.	2	0
8660	Charlie Jacobs got confused about the ice bucket challenge and instead dumped a bucket of diamonds on his head.	2	0
24304	everyone report @uncr4fted for being a huge faggot	1	0
16789	RT @MeechIsDEAD: I Cant Wait Till U &amp; Ya Boyfriend Break Up, That nigga act Like he own the pussy	1	0
16900	RT @MrHeadLock101 Either bitches fake gay or fake happy	1	0
61	"""@A7XDemery: I'm a fucking fag they said"""	1	0
18090	RT @TheNudesGod: Real nigga rules: If u drop the blunt u gotta pass that bitch. U don't even get to hit it	1	0
8309	Bitches get on twitter an turn to saints like they not hoes that shit kill a nigga	1	0
647	"""hoes suck my dick cus i look like john stockton hit em wit the choppa, luke i am your fatherrr"" - @LILBTHEBASEDGOD"	1	0
4091	@Lurk_God fag	1	0
24098	bats are cool as hell because they're basically half tiny fox half leather bird.	2	1
8274	Bitch i wouldn't eat yah pussy wit another nigga tongue	1	0
1610	&#8220;@TrapFuhrer: When her nudes trash you gotta draw clothes back on her and send em back http://t.co/jX7Mc32BkV&#8221;&#128128;&#128128;&#128128;&#128128;&#128128;	1	2
16463	"RT @KyleKallgren: You can't please everyone. And you shouldn't. Nothing good comes from having people who say ""faggot"" as an insult on your&#8230;"	1	0
9677	Getting hit off a cunt thats about 6 foot sideways and a cunt that was in the army lol, i dini care, yous are fuckin laughable	0	1
4941	@SunkissedSexii bitch trying to turn this shit like Facebook	1	0
13562	Never seen purple bird poop until today lol http://t.co/4Psdx11Uu1	2	1
16415	"RT @KingMiller_: The top comeback for when you call a nigga ugly. 

1. ""I still pull more hoes than you."""	1	0
23387	Why won't we run the ball? Our offensive coordinator is retarded	2	0
10523	I don't want a bitch that a nigga already had I want sumn new ... Or a runner it's too easy nigga I accept the challenge	1	0
11383	I wish everyone I knew wasn't a faggot a try hard or a sketchball	1	0
20696	RT @twayne1010: Charles Manson's fiancee will have a difficult time planning their honeymoon. Charlie can't surf.	1	0
19337	RT @drhoagie: .@1Dittlinger Jay; I think once someone has Alzheimer's, suffers from alcoholism and is mildly retarded, people shouldn't mak&#8230;	2	0
3764	"@JimmyMcIver @jerrilyn71 @Doc_68W_ Just like ""FAT CHICKS NEED LOVE TOO"" I guess. 
Some Jeffrey Dommer Type would be all over that sloppy ho."	1	0
18305	RT @TylerGimblin: Girls, don't let a dude treat you like a yellow starburst. You are a pink starburst.	2	0
8635	Celtic means white trash. If someone says they're Celtic, it means they're white trash.	0	2
815	#WestVirginia is full of white trash.	0	2
21942	The #midwest of the US is white trash.	0	2
7578	@yooperslayer better off banning teabaggers and their anti American supporters	2	0
9100	Dress shirt, saggy jeans, backwards Yankee hat now that's lifting swag	2	0
13705	No I don't love these hoes and FUCK these niggas Fuckem	1	0
22868	Until next time rednecks &#128521; I'll see you again &#128525;&#127482;&#127480; @ Rednecks With Paychecks http://t.co/vg3nbXETzP	1	2
3665	@JStac825 @ThatAngryNigga these niggas must be deaf. When's the last time you heard a Roots song on the radio? Quest don't get bitches!	1	0
175	"""@LifeAsBros: Charlie Sheen is too real http://t.co/gGGdK3kOV7"" major fucking respect for Charlie Sheen."	1	2
6566	@kelvinkayyy safe bruv welcum to twitter my niggur	1	0
17413	RT @RakwonOGOD: When ya side hoe tryna act up http://t.co/ayfGKVdEZI	1	2
16881	RT @MoneyMakers_Ent: Bitch you're retarded RT @TheVinnette: Men that cook should wear panties too&#8221;	1	0
2843	@CarelessOne92 I'm not Hollywood at all my nig, u brought me to twitter n bounced	1	0
5120	@TheSeanyV would help for some others can't handle uppers and cripples them plus if moderation isn't taken into consideration it'll be bad	2	0
19243	RT @daijahshardaee: &#8220;@100046729: I need a bitch&#8221;&#128109;&#128064;&#128523;	1	2
3096	@DezzzyBo Lol that nigga a real retard	1	0
24861	pretty girls wit bird brains....what a waste smh	2	1
9437	Free bird.	2	1
2935	@ClicquotSuave my nigga what her pussy smell like?	1	0
7769	Alexa's phone gave us colors and Julia got yellow I'm dying #racistaf	2	0
4584	@QovEm Just played against a Heimer support. Biggest faggot ever. Stupid cheese champion.	1	0
18381	RT @VersaceSilk: When you and your boys discover a hoe https://t.co/nluZGQV3EQ	1	0
14254	Probably saved @KingBorgman's ass today. About out gas in a Diesel engine.&#128514; what would you do without your redneck friends?&#128514;&#128514;	1	0
2844	@CarelessOne92 a young nigga turned into Mr. CATCHMEIFYOUCAN....I'm in da field my nig #WEDAOPPS #FUKEMWEBALL	1	0
8035	As Chanice say that, I realize the coons move from drinking Moet to Belaire. All yuh feel all yuh so fancy with all yuh $30 champagne eh	2	0
1974	&#8220;@trillasfvck: all these bitches getting mommy money&#8221; niggas too.	1	0
22351	They should have never gave a cracker a transmitter!!!!!! @realdjTV will flip when he sees this. http://t.co/cYCdbhbXkQ	0	2
15076	RT @ClintSwiftness: @00sexilexi00 you is a bitch ass nigguh	1	0
22338	They have a clumsy bird too lol what is life	2	1
16964	RT @NDFootball: Winston connects with Greene on the slant across the middle for the score. Ball game is tied, 17-17.	2	0
16795	RT @MelissaTweets: Scott Walker investigate. Christie's Bridgegate. Perry's drunk monkey Dem DA-gate. All men innocent. All threats to left&#8230;	2	0
24716	mickeyblowsyourmind: who wants to be a skype group with a bunch of offensive new york city queer folk Me!... http://t.co/BPgdvs8qD2	1	0
6372	@ivanrabago_ @MANIAC3X @Woody_AFC we should play together soon I've been playing with random faggots but it's fun	1	0
17344	RT @ProBirdRights: Advice tip for people: 1 stick hand in glue 2 stick hand in feather 3 now you are like bird. Impress your friend.	2	1
1668	&#8220;@_BitchBUH: Shoot that nigga and his shorty bitch &#128299;&#128514;&#8221; &#8252;&#65039;&#8252;&#65039;	0	1
18539	"RT @YaBoyMJ23: rt for mj 
fav for a bitch nigga http://t.co/y4yIc38qWS"	1	0
8998	Dj Khaled is retarded	1	0
14979	RT @CauseWereGuys: When you realize bae is a hoe http://t.co/OkVjxdL7ZW	1	2
24662	"lmao RT @TheBSharp: ""I'm 25 years old, I'm tryna have some fun!"" = ""I'm a hoe"""	1	0
15311	RT @Dcowboys2188: I love dez but right now he's trash right now weeden there's others that are open	1	2
6536	@kathleen_herne Stink should shut his hole &amp; just perform his tricks like a good trained monkey	2	0
24985	stupid teacher talks to @RandyMower like he's retarded	2	0
9078	Done for the Yankees	2	0
14055	Or their music is trash	2	0
15830	RT @HennyHeathen: Bitches eat mad beef,drink Henny and do the shmoney dance that's why they pussy always stink	1	0
5617	@aaymee29 no that's fucking retarded are you drinking tonight or not?	1	0
6903	@moneydriven lol profane words, bwahahahahahah mad gay faggot fuck boi. Get at me bitch ass nigga.	1	0
447	"""Eat the pussy like a real nigga hungry"""	1	0
14673	"RT @Bdell1014: Hoes be on some ""August Alsina is bae."" No bitch that dusty nigga you got 2 kids with who drives yo car &amp; still wears Rocawe&#8230;"	1	0
20149	RT @moosedaugherty: Free bird!!!	2	1
9733	Going to get my ID today fucking finally I'll see you retards soon	1	0
49	""" these hoes like niggas that spend money not talk bout it """	1	0
10084	High then a hoe but played it cooooool	1	0
14771	"RT @BloggerBoxing: ""No matter where you go, there's always an asshole wearing a Yankees cap.""

-@Sounds_good_bro http://t.co/TbgyIkpv1E"	1	2
288	"""@YoungRicooo: &#8220;@WexicanAfro702: Don't take advantage of a nice person&#8221;@ hoes""@ everyjuan"	1	2
24867	pure trash http://t.co/A2RbVEBeg1	0	2
18760	RT @_TommyCollins: @WeAreRichnow @buffalobills yeah Texans are so much better you fucking retard	1	0
890	#porn,#android,#iphone,#ipad,#sex,#xxx, | #Desi | Spicy Oriental Paki Brunette sucks an un http://t.co/OrP642PomF	1	2
18027	"RT @TheAlexP: Yelled out ""come on bitch!"" At myself, by myself, lifting weights as motivation...thanks guys, you always have my back."	1	2
9904	Halloween is a hoe holiday	1	0
569	"""That girl is plain looking borderline ugly &amp; chunky"". Hey at least she's got a nice smile &amp; a great personality."	1	0
15922	RT @IAm_Beautyfull: my chink ass eyes &#128557;&#128584;	1	2
6058	@dtholcomb32 they hv loads of cushion on the soles of them. They would feel good on ur dick.	1	2
14309	REAL NIGGA SPEAKING &#8220;@DEON1093: @PAPER_CHAYSIN you sound like a bitch&#8221;	1	0
14049	Or faggot RT @ez_taughtu: Guess he got caught saying nigga.	1	0
8074	Austin is a funny niggah	1	0
10779	I hate when cute ass girls have wack af boyfriends like bitch youre settlling. Quit your settling and be with a real nigga	1	0
17918	RT @TERA1PATRICK: I'm happy for the bung holes and negativity desperate guys spew on here &#128077;a GOOD example of WHAT not to be and what I don'&#8230;	1	2
14474	RT @AlexDavisRaps: fuck. I forgot to wear a belt. i'ma feel like a coon all day now.	1	0
24984	stupid loose pussyed bitch	0	1
9728	Going for a bitch nigga neck cause nigga am Rollin	1	0
6380	@jaaaaaade__ You can't see it but I'm flipping you the bird	2	1
4500	@PDaburei bitch nigga	1	0
12252	It's hilarious seeing chicks cry and whine through song lyrics on here because they got with a little scene fag instead of a real man &#128514;&#128514;&#128514;	1	0
7915	Am so high that birds and planes are my peers	2	1
15796	RT @HaloTGMG: @1stName_Bravo we all know this nigga a bitch.... niggas got nerve on twitter.	1	0
8356	Boozer so trash	1	0
23844	You know what fuck you too bitch your such a little hoe! &gt;.&lt;	0	1
18304	RT @TylerCottam14: Suge knight deserved to get shot that nigga had 2pac killed! #fucksuge karma is a bitch!	1	0
16157	"RT @JediKnightwing: Please pornstars, stop saying ""fuck that tight pussy."""	1	2
14221	Popcorn and candy for dinner. I always knew Charlie Brown was my spirit animal.	2	0
2266	187 how I'm killin these hoes	1	0
1130	&#8220;@Ann_E_Lizabeth: I can't stop being a lil bitch&#8221;	1	2
17314	RT @PoohSavage: @Thompson_Era fr mane on some 100 shit cuff her if she made you that happy in one night cause these hoes for everybody fr	1	0
4423	@NotoriousBM95 @Buckm00se fucking stupid crackers	1	0
7717	After Deztinis session we needed this lmao Jk girl good yob lol http://t.co/3spfhBBkVD	2	0
2064	' Cause these hoes ain't loyal ! And niggahs ain't either ! When it go down you callin for hittas that you ain't... http://t.co/hj8GAfFZaM	1	0
15977	RT @ImDatNigga_Jack: Welcome to Dallas Nawfside Texas don't come with no hoe shit nigga this Texas you will get MURDERED	1	0
15096	RT @CoffyBrownChi: If he don't believe you, no refunds hoe.	1	0
13496	NEW Nashville Noise! @LukeBryanOnline loves burgers, @DierksBentley honky tonks, and @ChrisYoungMusic grabs a pizza. http://t.co/sCCDyhE6EY	2	0
14584	RT @AveryRondinelli: @tneut10 but then who is going to host the baddest bitch competition?	1	0
23354	Why does @Drake like Serena Williams? She looks like a tranny	1	0
19488	"RT @grannywinkle: girls, don't let a guy treat you like a yellow starburst

u are a pink starburst"	2	0
1355	&#8220;@JabbCaesar: &amp; these bitches bound to get hurt, cause a lotta these niggas be playin&#8221;hell yeah	1	0
14607	RT @BIGTQMB: Just call me a nigger cause that's what u really want to say at the end of the day @pillz78	1	0
12618	Lakers are trash right now.	0	2
20287	"RT @polarisclub: ""im laughing so hard lay is the un-loyalist of hos""

plea"	1	0
7700	About all u can expect from a nicca that can barely talk! Lmao RT @SpaceJam_Teeg: @VonshayeB dude can't spell worth shit yo lol	1	0
1436	&#8220;@MarieHippy: Bitch niggas pay for hoes just to lay with hoes&#8221; relax one night you'll pay to stay with hoes	1	0
3913	@Kenny__Wright @itsfrankybitch @Amber_Nicole_21 @Kush_Boy420 @yoPapi_chulo you cant call someone a fag if you're snuggling up with guys	1	0
17565	RT @STARgotthatDOPE: A lot of these hoes be cheating on they nigga fucking other niggas. Y'all boys better get y'all a real bitch that ain'&#8230;	1	0
12828	"Lmaoo &#8220;@LeanandCuisine: Bad bitch: Can I hit that?

""You matching or.....?""

Bad bitch: *bats eyelashes*

"".........are you matching or?""&#8221;"	1	2
15810	RT @HeIsMe_IAmHim: Cause lord know if another bitch call yo nigga handsome and he entertain it ALL HELL gonna break loose...	1	0
5212	@TyTyTooFlyy I got a bitch named banana pussy bananas swear I gotta say it again pussy bananas my lil cool azz bitch she from da westside	1	0
9715	God I would sell both my nuts to watch LeBron tear his ACL right now and watch all those pussies kill themselves	0	1
10568	I feel like that niggah Pac these bitches set me up.	1	0
1648	&#8220;@Xenoss_: I don't love these hoes&#8221; *we	1	2
2582	@BMS_ThadCastle this account is so incredibly retarded.	1	0
6684	@kincade00 you owe me anyway hoe I need that with interest or shooting your shit up	1	0
9056	Don't make me make you fall in love with a bitch* like me	1	2
24446	how you settin' trends when you're rappin about wearing the same shit everyone else is wearin and rappin about? This mixtape is trash yo	1	0
18939	RT @alec_tiano: @Vinnyrants Happy birthday fag boy	1	0
21313	Siri is terrible #cunt	1	2
