	tweet	class	prediction
23026	Weird frosted colored lipgloss is weird...	2	1
807	"#TrayvonMartin referred to Zimmerman as a ""creepy ass cracker"". Racist thug."	0	1
10281	I already know you trash if being tatted is on the list of things you want in a nigga..	0	1
8955	Dey wants to rename our main street MLK Blvd. I told dem dat will even scare da colored folks away	2	1
24457	http://t.co/bPU86qzYFt Kleopatra &#8211; Ivory skinned Nubile Kleopatra fingers her shaved&#160;pussy http://t.co/v6ibGUTMWQ	1	2
4116	@MSoltan18 @Matt_Simonson @KoredeB9 nvm thought we were talking fifa sorry matt you're not trash at zombies	1	2
24803	now I have to clean up a dead bird and pieces of glass	2	1
22035	The jigg is up	2	1
3270	@FrancoisKilljoy Marshall Law! Whatever you coon	2	1
684	#BigBird was made by a gay couple. So yes, under a GOP world the bird would not have existed since its creators would be in jail for sodomy.	2	1
1989	&#8220;@waymoflydenu Why yall think its ok to be faggots?&#8221; and want us to be cool with them	0	2
570	"""The devil grows inside the hearts of the selfish and wicked
White, brown, yellow and black color is not restricted"""	2	1
17444	RT @RealBobbyJay: If a mf really like you&#9786;&#65039;, they'll drop all their hoes&#128108;&#128109;, exes&#9995;&#128530;, &amp; groupies and focus only on you.. &#128107;	1	2
10388	I can't blow bubbles or whistle. I'm basically retarded.	0	1
15718	"RT @GoatRapLines: Chief Keef changed the rap game when he said ""bitch I'm cooler than a cooler"""	1	2
14134	People who don't put their blinkers on seriously just need to crash into a pole or something &#128548; #moveoutmyway#bitch	2	1
17047	RT @NittiYayo: I think I got da bird flu	2	1
3559	@I_GotOne you look like flappy bird	2	1
12101	In order to be a real nicca you gots to be REAL nicca!	1	2
6971	@noturavurage You can roll? And what you got to eat? Barter system my nig!	1	2
16064	RT @JBilinovich: You may be redneck if you put steak seasoning on popcorn @weidie1211	2	1
23092	What manner of black folk take their kids riding in the ghetto to point out misplaced youth and victimized &amp; cursed brethren and say:	2	1
8804	Cussed out by a fat redneck on the last day YOLO @ShawnnaSanford @MeganMonday13 @kelsss_lynn &#128514;&#128514;	0	1
10233	Hustling aint for everybody either .. Jus like certain niccas can't hoop or play football certain niccas can't hustle	1	2
1977	&#8220;@ttevy_8: i want affection 24/7 but i also want to be left alone 24/7... do you see the issue here?&#8221;fag	0	2
21984	The bird is the word. #EsuranceSave30	2	1
16774	"RT @MattieTrump97: Win % since pile of trash @jairusbyrd went to New Orleans:

#Buffalo:1.000
#NewOrleans:0.0000000000000

#FuckByrd
#WhoNe&#8230;"	1	2
3591	@Im_Thirst I love Louis CK! Quit bein a faggot and suck that dick	1	0
11923	If you didn't have tattoos as a diversion for your bird chest and malnourished body sir... your instagram would be trash	2	1
24394	harm this pussy instead RT @ABC7: missing 26-yr-old USC medical student last seen Tuesday May harm himself http://t.co/evU04p6SUR	0	1
6109	@erinscafe We hate the Yankees though, right? I feel like I'm really good at hating them.	0	2
7650	A hunned hunneds nicca #LetsGetIt	1	2
17297	RT @PlainBlack_D: Get these trash ass niggas outta my stadium!!! &#128514;&#128514;&#128514;	0	1
5414	@ZaneIsClasker Photoshop putting my head on fags is not proof.	1	0
22307	These nigs like saying they miss the old vice	1	2
4459	@OfficialSkai dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.	0	1
6322	"@ianbmaggard lol @ all the kids that act ""redneck"" in Oviedo"	1	2
16452	"RT @KushDahGodd: Five things I'll never give a bitch&#9757;&#65039;

1:My Heart
2:My Weed
3:My Money
4:My Twitter
5:My Netflix password
&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;"	1	2
6212	@goldnsilvercoin this guys company had best year EVER...under Obama....conservative teabaggers are scum	2	1
10750	"I hate that my mom says she trying to move out here... Like bitch the only reason your ""trying"" is because you don't have a place to live.."	0	1
14825	RT @BriannDominguez: Gasoline - daddy Yankee &#128175;&#128076;	2	1
21945	"The @GOP elite call conservatives ""our niggers"" behind closed doors. #tcot #teaparty"	0	2
24404	he's making fun of me cause I'm worried about the bird and he saying he's not surprised because I don't like splitting poles lol ugh jerk	2	1
3030	@DangItsTiff you look like fucking shrek bitch	0	1
13594	Niccas been deerin me err weekend but I bet I hit dat A dolo dis weekend if niccas playin &#9996;&#65039;	1	2
13801	"Notice I don't make music for niggas that don't get pussy.-Drake
#LordKnows"	1	2
2185	*Does backflip* THISSSSSSSS!!! RT @Krislisisms: You niggas switch up your opinions like faggots	1	0
22157	There's a special place in hell for people who slam on their brakes for yellow lights &#128532;&#128299;	2	1
20748	RT @washingtonpost: China's bird flu outbreak: 3 good signs, 3 bad signs and 3 very bad signs http://t.co/v3n67Gs5Mw	2	1
8613	Cardinals score 1st. They lead 1-0 in the top 3rd with birds on base. #NLCS #SFvsSTL	2	1
14175	Photo: deafreaperventus: wayward-sons-and-fallen-angels: murderous-crows: *gay intensifies* are you saying... http://t.co/qbktWtWFCY	1	2
24962	someones clearly a stinky ass beaner...	0	1
13482	My two main wiggas and I @chloetarantino http://t.co/oAyBFEJh54	1	2
17387	RT @RTGIFS: DOMINIQUE Made Larry bird do a 360 lmaooo http://t.co/Vs6e3Z0C2u	2	1
10794	I hate when people tell me I have to many tattoos, and they make me look ugly. Like bitch fuck you	0	1
3862	@K_forKicKs likkadawgg turn up ya bitch...fw ya dawg man	1	2
2421	@ActaBunniFooFoo I like my gross yellow heat lamps. Why?	2	1
17694	RT @ShitPussiesSay: Dudes built like a crushed Twinkie http://t.co/1WsYI6gDVP	2	1
22503	This flappy bird game addicting .	2	1
23994	Your leader rocks a fucking mo hawk and dances like a faggot from ATL @HoustonRockets	1	0
3533	"@IAmPikey 
I wonders why dare ain't no colored folk up dare?"	2	1
17793	RT @SportsCenter: Derek Jeter's final game at Yankee Stadium will be 1st he's ever played there with Yankees eliminated from playoffs. http&#8230;	2	1
3826	"@JunDishes thank god I'm just an "" old redneck bitch"" from Memphis ,Tn. And not a troll"	1	2
6879	@milfmob @yoPapi_chulo fight me you fucking obese niglet	0	1
4832	@ShepNewsTeam LMAO dude, you said we would get no commitment from Saudi Arabia or Jordan! How does crow taste? More proof you are full of it	2	1
17316	RT @PookieHuny: #EndoftheWorldConfessions I follow all of these retards on Twitter because they're all a bunch of morons &amp; I need g ...	1	2
18440	RT @WayneL_Jr: The nipples determine whether the titties are trash or not	1	2
13704	Nipple banana monkey!	2	1
21001	Rt &#8220;@princessalyssxo: When I see you walk up I think hoe&#8221;	1	2
2477	@AmazinMixBeauti don't feel like reading right now I wanna give a sexy coolie girl some lyrics via text message ;-)	2	1
22874	Up like an eagle tryna catch the early bird that catches the worm.	2	1
13201	Monday like Saturday bitch#Turnup	1	2
17001	RT @Nekkohbk: I stopped caring about mcm when I noticed dykes where getting chose before me	0	1
21119	Seeing ugly bitches get pregnant let's me know that nigga swill fuck anything with a pussy. Alcohol is no longer the excuse. You was pressed	0	1
3620	@ItsKiaraaaa looks like you took a red marker and colored on your leg	2	1
13505	Nah Electric Fairy Tale seems cool but I'd rather buy some drugs with that money	2	1
3103	"@DignifiedPurity LMAOOO @ ""black fag""..... why did I misread that??... I'm blocking you"	1	2
4278	@MorbidMermaid I swear to god nigger you better still hang with me before work. You got my hype	0	1
14687	RT @BeenBasedB: &#8220;@_KudaBrazyy: Shawn Micheals &amp; Razor Ramon both had bitches&#8221; Noone had more than Godfather though	1	2
245	"""@Stephenwildboy: Chilling &#128069;&#8482; http://t.co/mik3iPNle6"" sexy scally lad"	2	1
14314	RINO trash like @SpeakerBoehner, @KarlRove, @FrankLuntz see conservatives as the Democrat Party see blacks. As their slave property. #tcot	0	1
22360	They use to call my mom Japs when she was younger. Lol Asian racial slurs.	2	1
12681	Let's Go LA #support my niccas no matter what	1	2
4714	"@Rotten_Soil @CaptFaggotpants 
You boys sure come up wit some crazy names. In my day, we never talked about no faggots"	1	0
2511	"@AnthonyCumia @cokelogic 
Hey Antony you speaks colored good"	2	1
15985	"RT @ImLeslieChow: My entire school: ""You don't talk much."" Me: ""Beause you're all cunts."""	1	2
11607	I'm like Rashad and I did her like when he found out the ghetto truth about New-New	1	2
4078	"@Lov3Tadaisha &#128514;&#128514;&#128514;&#128514;&#128514;&#128514; I gotta keep my ""hoes"" on private."	1	2
4591	@QueenSAVage97 naw I Juss like making you a lil mad &#128514; I have been gone for too long tho I hate the boonies&#128589;&#128564;	2	1
8025	Are poor little guinea pig died :(	2	1
2604	@BarackObama @MarchForInnov send them damn beaners back where they belong n the US aint it	0	1
12989	Love is a bird of flames. Thank you for that song @DAVID_LYNCH @chrysta_bell	2	1
12957	"Look at this little faggot.
""@Kellz622: Tell her she's beautiful as much as you can. It'll make her smile"""	0	1
17710	RT @SickDrawings: 3D bird &amp; feather drawing http://t.co/tcPRVBGspt	2	1
13281	My best friend loves Justin beiber what a fag &#128557;&#128514;&#128557; @Cryystalina	0	1
13358	My flow retarded &#128526;	2	1
10991	I love fuckin wit people. I be givin greedy ass nigas old as crackers wit expired cheese dey be callin me like&#8221; nigga im shittin likea goose	0	1
5121	@TheShoeBible @Steamed_Greens Them hoes are clean!	2	1
11665	I'm seeing more &amp; more niggers migrating further up liberty rd... smh	0	1
23466	Worlds biggest faggot lol	0	1
10756	I hate the white trash cops who raped and murdered my infant daughters and son.	0	2
8338	Blatt trash too ... but twitter said he was good	1	2
1325	&#8220;@HeyKeifer: Golden Oreos &#128016; regular Oreos &#128686;&#8221; YES!!!	2	1
4906	@SteveStockmanTX hes just a friggin idiot that can say anything and his redneck teabagger constituants buy it. They love stupid people	0	1
8034	Arturo keeps calling me ghetto &#128532;	1	2
4036	@LilBTheBiggsGod @Abbey_Kirkland two birds with one stone Biggs.	2	1
21452	So, about this flappy bird game then.	2	1
22352	They slut for me they kill for me they steal for me and of course it'll be yo cash and I'll murder that bitch send the body back to yo ass	0	1
18786	RT @__J_R: Smh nigga is mildly retarded RT @Thotcho: LMFAO RT @JustDoJ: If Griff wasn&#8217;t injuries we&#8217;d legit be 6-1	0	1
4177	@Maxin_Betha yea, it looks fag-like	1	2
10019	He's a pretty damn good actor. But as a gay man it's awesome to see an openly queer actor given the lead role for a major superhero film.	2	0
222	"""@RachieSoul: @DizzleOfficial inna di ghetto!!!"" You alone lmaoo"	2	1
14757	RT @Black__Elvis: My favorite episode of Friends is the one where blacks mysteriously vanish and unemployed white people find affordable ho&#8230;	2	1
11730	I've got a birds eye view of all the secrets you keep.	2	1
20176	RT @neiltyson: Just to settle it once and for all: Which came first the Chicken or the Egg? The Egg -- laid by a bird that was not a Chicken	2	1
19310	RT @dirtyskimask: Lmaooo Friday After Next? &#8220;@1stName_Bravo: You like that yo son's a fag?&#8221;	0	2
5273	@WarriorRN61 @mrgeology you inferred he tried to ho to Nam. He did not. He dodged it. He is no great leader.	2	1
16901	RT @MrHoratioSanz: Vin Scully once called me a camel jockey. #liesaboutvinscully	0	2
4339	@NFLonFOX Random thought - If a bird crossing the path of a FG try were impacted by ball causing it to deflect off course. Re-kick or miss?	2	1
17006	RT @NerdAtCoolTable: RT @RealSheemBacc: For every bad bitch there is a nigga who treats them like shit &amp; yet they stay..... I wanna ...	0	1
11026	I masturbated into the lingerie catalog out of spite. how dare she throw it in the trash before I get to look at it!	1	2
15792	RT @HYPEBEASTAUSTIN: &#8220;@ViriDoesItt: Last night was cool until niggas was more worried bout us than bitches..&#8221;it's like that all the time.	1	2
6137	"@feverspell @NYRKelsMads I'll do it! @1dgroupiegossip In the UK, ""Fag"" means cigarette and a ""faggot"" is a bundle of sticks, you homo."	0	1
17540	RT @Ryder_LetsGetIt: &#8220;@ItsNotHarold: I say if a girl got 7 bodies or more and she 20 or younger she a hoe&#8221; ON GANG !	1	2
19312	"RT @dixiealley: @TonyJRodriguez @WolfVanHalen Not a FOB fan nor in the know. But ""Fuck you fatty"" is a poor argument for anything after 5th&#8230;"	1	2
20002	"RT @lnsaneTweets: ""You're such a bitch"" 

Me: http://t.co/YuDDsljbQN"	1	2
21974	The Wayans bros is the most retarded show ever.	2	1
18128	RT @TheStrangeLog: Nerf the hell out of birds, they no longer attack you at long range, lower damage, don&#8217;t follow you forever.	2	1
7764	Alarm set, early bird n all that. Night all xx	2	1
21395	So excited for this white trash bash party tonight &#128540;&#127867;	1	2
17566	RT @STROCORLEONE @ThoughtsOfRandy @Yummys_World all deze hoes got past demons in em... YOLO nigga lol + Hahahahaha	0	1
21400	So ghetto.	1	2
22588	This niggah know wassup	0	1
17831	"RT @SteveStfler: ""Stop talking ghetto, you're white"" http://t.co/WZbDbi0f9k"	1	2
18367	RT @VaTxn: Illegal alien is not a race. It's a crime. @MuchoMacho @McDonalds @jeandeaux1776 @cspanwj #wetbacks http://t.co/pf2YpelyOP	0	2
24273	dont call me a nigguh unless u call me my nigguh	1	2
4199	@MeowMariss i thought i was the ghetto word for babe	2	1
23997	Your pathetic plan failed. Enjoy my phone you fucking monkey. Let me see your ass at Benton park. You wanna talk shit I'll carve your face.	0	1
6183	@georgiathenewsa @Rosaalbae your tits may be better looking but her face makes you like a Asian or Latina tranny #facts	0	1
2353	@1Corinthians126 #HolySpirit God still share HIS #Secrets Amos 3:7 blessings #Jesus	2	1
21208	She sounded like a bird crowing	2	1
8778	Crank up a little hank, sit on the hood and drink, I'm about to get my redneck on	1	2
19406	RT @exjon: Before covering up #IRS misdeeds, creepy little leprechaun John Koskinen cooked the books for Teamsters &amp; Freddie Mac http://t.c&#8230;	1	2
14235	Practically got arrested tonight, not allowed on UTampa grounds for a year now... fml im retarded	2	1
4576	@ProsperINDIA ho no. Without ur vote we lost the election. AK49 is taking oath as PM today. :-)	2	1
11636	I'm not weird, you're just a faggot	0	1
645	"""fuck you you pussy ass hater go suck a dick and die quick"" - Someone, to me, in Youtube comments. I think we'd be good friends."	0	1
2770	@Buckm00se all us beaners were pissed like robert when the jew ref stopped it	0	2
4614	@RainCaudillo word. Do any of ur decisions include anchor, feather, infinity sign, bird?	2	1
24207	cheeky lol RT @_MELiSA_jay: I want those all black and yellow 95's again... ughh I &#9825; those	2	1
369	"""@metroadlib: colored contacts in your eyes?
blinders on mine.
cause i can't see you at all."" Lmao"	2	1
13818	Now niccas won't haircuts	1	2
5069	@TheIslamHeretic @WarMachine_83 @BasimaFaysal @MariamVeiszadeh cause it would their tip hand instead they whine like little bitches=&gt;	1	2
1167	"&#8220;@BixxhMakeMeRich: If u ask me, every bitch gay&#8221;or ""bi"""	0	1
14142	People who play #roleplayinggames are human filth and don't deserve the same respect you'd give a mosquito. They're soulless gutter trash.	0	2
17529	"RT @Rubberbandits: Yanks have a cocktail called an ""Irish car bomb"", but if you stuck two flakes in an ice cream cone and called it a 9/11 &#8230;"	2	1
7924	America is white trash and so are all Americans.	0	2
19653	"RT @iamyaokhari: ""@Tyga: That ain't my hoe.""

This is the same man that wants to be ""Godly""...."	1	2
